Id,Temperature,Humidity,PM2.5,PM10,NO2,SO2,CO,Proximity_to_Industrial_Areas,Population_Density,Air Quality
891,30.6,58.2,8.8,13.1,17.5,14.4,1.35,6.3,328,Moderate
2793,31.1,64.9,3.7,11.2,21.3,7.9,1.02,11.5,233,Good
4238,38.9,86.0,18.1,29.0,39.7,15.2,2.09,4.1,477,Poor
1359,29.6,73.6,2.3,8.1,26.0,0.2,1.12,11.9,490,Good
307,27.8,86.2,4.0,17.4,22.2,11.0,1.57,5.3,662,Moderate
1661,19.4,54.5,15.7,33.5,19.9,11.7,1.79,5.3,362,Moderate
2431,26.1,76.9,9.2,15.5,24.2,9.9,1.19,6.5,299,Moderate
3934,18.0,66.7,3.3,6.1,11.3,5.3,0.82,14.6,517,Good
1317,23.2,71.8,56.0,70.0,26.3,14.6,1.69,5.7,392,Moderate
4303,41.1,70.1,45.2,60.0,28.5,15.7,2.43,6.0,759,Hazardous
2474,44.6,79.9,9.8,25.3,28.7,29.2,1.74,4.1,756,Poor
2542,26.6,38.3,9.7,14.7,20.3,5.2,1.07,11.4,375,Good
1246,23.6,67.4,17.9,28.8,25.6,7.3,1.71,6.2,670,Moderate
1208,27.4,77.3,0.7,12.2,25.3,5.3,1.57,10.8,477,Moderate
216,27.0,74.2,3.4,15.0,33.6,6.3,1.39,10.6,515,Moderate
4292,33.0,56.8,1.9,5.0,36.1,7.6,1.75,7.5,481,Moderate
3062,26.1,65.4,6.0,9.2,14.9,4.7,1.21,13.5,241,Good
1239,32.4,83.3,2.3,18.4,30.9,15.1,1.54,5.0,355,Moderate
2289,34.4,68.6,14.6,20.6,28.4,6.4,1.36,7.2,412,Moderate
2740,27.8,79.0,72.5,89.7,30.3,6.2,1.81,5.2,432,Moderate
275,41.9,100.5,93.8,116.9,41.8,4.7,2.75,6.9,827,Hazardous
489,39.2,47.2,7.8,13.0,31.6,12.5,1.85,8.8,371,Moderate
1035,35.8,72.9,6.2,33.2,23.9,16.7,2.0,3.6,552,Poor
1229,30.9,49.5,0.3,5.5,20.1,3.5,0.93,11.0,237,Good
4585,21.5,52.5,4.3,13.9,30.0,12.6,1.42,5.0,333,Moderate
1008,23.6,47.9,4.4,9.8,18.4,4.3,0.95,11.0,319,Good
4689,34.0,73.8,7.0,27.4,20.7,26.9,2.03,3.4,749,Poor
4026,28.2,68.0,71.6,94.6,35.2,21.2,2.25,6.2,698,Poor
3182,28.5,74.4,14.1,30.3,33.8,23.3,2.45,3.6,422,Poor
2532,24.6,42.1,0.9,10.3,23.4,9.1,0.83,11.5,545,Good
4169,27.9,60.5,22.9,47.1,17.2,17.3,1.75,3.9,603,Poor
1058,31.3,75.9,2.7,9.3,29.5,10.7,1.17,5.1,697,Moderate
2166,38.8,115.0,13.9,39.3,28.8,25.0,2.97,5.7,900,Hazardous
4578,25.6,73.6,4.9,9.3,23.1,-0.1,1.08,18.8,547,Good
281,25.3,50.3,11.5,16.8,23.7,6.7,0.89,10.7,349,Good
3565,19.8,75.8,1.5,6.7,28.9,10.9,0.94,6.7,636,Moderate
1316,20.9,45.0,34.0,40.2,16.9,5.1,1.01,10.9,247,Good
4978,28.5,62.2,84.5,102.4,24.8,0.8,1.41,5.1,287,Moderate
968,24.1,47.7,15.6,17.9,17.7,2.9,1.02,12.9,426,Good
3126,42.1,74.0,3.9,21.4,34.4,20.7,1.69,3.7,611,Poor
3920,28.8,67.1,18.2,23.0,22.1,5.9,1.03,15.6,569,Good
3166,23.7,72.0,2.3,12.5,16.3,11.3,1.52,6.1,607,Moderate
3519,22.8,67.9,66.8,79.8,28.3,4.3,1.17,5.9,397,Moderate
619,23.1,58.3,3.2,7.3,12.9,5.9,1.03,11.9,295,Good
3346,45.0,107.0,13.2,20.9,56.0,10.2,2.23,4.0,775,Hazardous
1742,27.0,58.1,8.5,12.2,25.8,5.5,0.99,17.8,324,Good
1390,31.5,55.4,50.2,68.7,31.5,6.0,2.13,4.4,529,Poor
4050,31.2,99.0,29.4,59.3,38.7,18.5,1.79,11.0,639,Hazardous
1847,26.8,55.7,0.3,6.2,17.3,5.6,0.94,11.4,425,Good
1579,31.0,46.3,12.4,31.1,30.1,19.2,1.31,8.0,484,Moderate
1655,29.1,58.0,8.9,13.8,14.6,5.1,0.97,11.3,582,Good
2352,26.5,79.2,51.0,58.8,22.3,12.0,1.54,5.2,344,Moderate
2212,18.8,46.7,0.6,5.5,13.4,7.0,1.01,11.5,484,Good
2020,31.6,95.2,157.5,180.0,38.8,28.7,2.0,3.6,571,Poor
4972,26.4,74.5,23.1,25.7,15.3,5.8,1.03,10.2,239,Good
1956,44.6,94.9,78.9,98.3,40.6,23.9,2.44,4.3,670,Hazardous
1307,28.2,78.9,0.1,6.9,26.0,10.4,1.55,6.5,679,Moderate
2003,27.2,70.5,37.6,41.9,18.9,13.9,1.68,8.2,579,Moderate
4455,25.0,72.6,1.5,6.9,19.0,5.7,0.94,14.8,407,Good
575,24.2,69.5,6.0,9.9,9.9,4.7,0.97,10.5,461,Good
4089,27.5,69.5,2.4,10.0,22.2,5.8,0.99,11.1,462,Good
4319,22.8,59.5,14.2,18.9,24.0,5.0,0.79,15.9,528,Good
4436,26.1,48.0,17.3,22.3,18.6,2.0,1.02,11.2,313,Good
1706,23.8,44.4,7.5,11.9,23.1,3.1,0.9,11.5,602,Good
3742,27.3,70.7,0.1,6.3,15.3,6.5,1.11,10.9,454,Good
3470,27.8,82.1,12.3,27.8,28.0,18.6,1.69,13.4,676,Moderate
1280,27.2,42.8,12.5,15.0,14.6,3.3,1.1,10.9,284,Good
861,38.9,66.3,3.7,24.0,28.9,2.8,2.24,3.6,673,Poor
4145,37.0,74.4,89.9,114.3,28.0,15.4,1.85,6.3,634,Poor
1801,31.5,105.1,4.6,9.8,32.5,21.3,1.9,6.2,786,Poor
1628,27.4,54.4,6.2,10.0,24.7,4.2,0.92,12.0,339,Good
1993,47.3,64.8,2.5,21.8,41.0,17.3,1.95,2.6,779,Hazardous
2639,30.8,60.9,0.5,20.6,36.1,11.2,2.13,4.0,627,Poor
269,20.1,41.7,3.6,8.2,23.2,9.1,0.97,10.4,370,Good
629,44.8,113.0,30.2,52.0,41.5,23.3,2.53,3.3,677,Hazardous
3081,29.8,56.5,15.6,32.5,20.4,15.5,1.69,6.9,537,Moderate
2334,41.1,68.2,14.3,22.6,32.7,13.6,1.86,5.4,453,Moderate
2966,38.5,81.3,43.9,52.4,39.8,8.6,1.55,3.5,670,Poor
300,33.3,82.6,1.2,5.6,30.1,5.9,1.32,5.9,310,Moderate
459,24.8,60.1,0.1,1.7,17.5,5.9,0.99,13.3,457,Good
1447,24.1,55.2,7.8,11.6,17.7,6.1,0.95,10.9,461,Good
1472,29.2,62.5,4.2,7.0,26.5,13.5,1.07,6.1,630,Moderate
2046,58.6,66.0,44.0,54.0,44.3,22.7,3.09,5.2,641,Hazardous
4228,29.5,72.7,9.3,25.0,21.2,9.7,1.59,7.5,404,Moderate
3764,26.1,76.9,9.1,16.2,27.8,5.2,1.24,10.3,349,Good
2113,21.1,80.4,3.7,9.6,17.6,4.5,1.0,11.3,333,Good
27,29.6,44.2,24.7,27.3,27.5,7.7,1.01,10.5,315,Good
3839,30.1,56.7,7.9,25.2,26.4,11.4,1.39,7.0,662,Moderate
4522,27.8,67.1,0.4,4.6,22.4,4.3,1.05,11.2,371,Good
837,25.0,68.6,9.8,13.2,23.1,4.2,0.98,11.1,578,Good
3826,28.3,40.6,2.3,6.9,25.3,4.0,0.88,12.5,590,Good
2008,25.8,54.7,10.2,15.8,14.2,5.0,1.03,10.2,535,Good
4907,36.2,128.1,28.3,47.0,46.8,23.3,1.99,3.0,485,Hazardous
503,22.5,67.1,2.9,9.5,16.5,8.5,1.17,12.6,226,Good
3206,28.6,53.7,28.9,34.0,23.2,4.5,1.02,11.0,508,Good
4304,29.9,78.1,57.8,60.5,26.5,11.6,1.19,8.9,578,Moderate
380,39.7,82.2,2.2,11.8,25.6,9.4,2.2,4.1,562,Poor
1851,30.1,78.4,6.5,24.9,28.8,6.6,1.98,7.0,569,Poor
1525,37.2,94.4,20.8,37.1,29.5,10.8,1.66,8.3,531,Poor
2365,29.5,53.5,12.2,22.2,26.8,10.0,1.49,8.0,438,Moderate
4147,31.3,89.6,1.7,17.0,25.1,17.2,2.18,4.2,832,Poor
3052,25.7,86.6,4.4,16.6,18.2,10.9,1.37,5.6,594,Moderate
2884,26.5,65.9,0.9,13.3,30.1,11.5,1.82,5.5,641,Moderate
2340,50.7,104.9,2.4,9.5,41.7,21.5,2.34,4.3,861,Hazardous
374,22.1,79.6,1.6,4.1,20.1,3.8,1.02,14.7,376,Good
3260,28.3,75.6,2.3,12.2,30.8,9.7,1.64,6.0,611,Moderate
2381,32.4,56.0,3.3,15.6,28.8,6.5,1.49,7.6,506,Moderate
4309,33.6,84.2,186.7,209.8,36.8,13.4,2.57,5.8,879,Hazardous
939,26.9,40.0,15.7,18.9,14.2,4.1,1.17,10.7,598,Good
4198,27.1,36.1,9.8,16.2,18.6,5.5,0.91,10.3,311,Good
4165,31.3,89.8,19.2,37.7,31.6,36.8,2.72,3.4,532,Hazardous
2799,35.1,69.2,7.9,30.3,35.3,27.6,2.07,4.9,724,Hazardous
2147,39.1,82.4,24.3,49.8,28.2,11.5,2.03,8.5,818,Poor
3817,24.5,64.6,10.4,15.2,27.3,8.0,1.09,11.1,601,Good
4540,25.4,75.4,33.4,35.5,31.4,9.4,1.8,5.8,600,Moderate
4216,31.2,93.7,6.3,10.9,19.0,14.2,1.51,7.1,344,Moderate
2068,22.0,76.8,10.4,16.3,25.7,6.6,1.03,11.7,449,Good
529,22.8,92.7,22.5,44.6,27.9,26.1,2.32,4.3,732,Poor
4604,23.3,65.5,5.8,10.7,23.8,5.5,1.08,13.3,550,Good
636,33.6,57.0,3.4,8.2,17.6,3.5,1.12,13.1,297,Good
1269,33.1,69.0,6.8,15.0,36.9,15.0,1.55,3.7,712,Poor
185,37.3,88.5,139.8,150.6,26.7,17.2,1.75,3.7,668,Poor
4349,29.4,49.7,67.0,80.2,20.3,16.3,1.34,6.5,436,Moderate
3179,21.4,42.0,3.6,6.6,19.7,1.3,1.07,20.0,473,Good
3454,53.1,70.2,60.3,81.9,32.2,16.0,2.28,2.7,526,Hazardous
1797,27.7,60.2,0.4,5.7,25.3,6.2,1.05,12.9,218,Good
2979,19.7,75.3,7.8,13.9,21.2,6.4,1.25,10.9,402,Good
1441,35.0,76.4,20.3,28.2,19.9,11.2,1.68,6.6,430,Moderate
3427,23.6,45.6,7.9,9.2,20.8,6.9,1.19,11.1,521,Good
4874,21.9,48.7,3.6,7.0,25.1,1.1,0.99,11.2,247,Good
1535,21.8,55.6,11.2,20.6,13.5,6.4,1.05,10.8,577,Good
3443,23.9,80.5,0.6,3.6,13.9,7.3,0.94,12.7,348,Good
1273,48.4,109.0,103.3,114.9,48.6,25.6,2.23,5.9,863,Hazardous
2467,27.4,64.7,23.9,32.4,12.8,1.9,1.08,17.2,403,Good
607,32.9,47.3,37.9,46.2,20.1,3.9,1.47,10.3,419,Moderate
3513,19.3,46.8,22.4,25.0,13.5,5.3,1.17,10.3,230,Good
1712,36.4,61.9,15.7,22.4,21.9,13.4,1.75,5.7,616,Moderate
2199,29.2,83.7,5.8,20.6,25.7,11.9,1.46,5.1,698,Moderate
955,38.3,86.8,38.0,50.8,22.5,7.1,1.41,5.4,311,Moderate
2579,40.1,65.7,14.3,31.1,32.8,20.5,2.14,4.5,637,Poor
3897,27.1,79.9,31.7,50.9,47.6,5.2,2.0,6.8,447,Poor
4425,37.6,81.0,11.8,29.5,39.5,22.3,2.32,3.8,616,Poor
3380,24.9,83.1,24.5,34.6,18.7,9.8,1.58,7.5,529,Moderate
3685,26.0,72.8,3.4,10.2,25.1,-0.2,1.05,12.5,437,Good
403,35.5,90.9,36.7,48.4,35.8,17.5,2.23,11.8,519,Poor
2071,26.8,54.4,2.0,8.9,22.9,1.5,0.96,19.2,588,Good
4755,23.8,52.1,49.8,61.3,32.5,6.3,1.72,5.7,336,Moderate
1977,27.3,72.6,2.7,8.0,13.3,5.3,1.19,10.0,327,Good
158,32.1,53.0,12.2,25.4,35.7,10.4,1.63,6.6,518,Moderate
1748,37.3,61.0,67.6,72.0,22.7,10.3,1.6,9.3,582,Moderate
2909,28.3,39.7,52.1,56.7,28.9,0.6,0.99,15.1,384,Good
3534,26.0,66.5,1.7,5.4,20.2,5.8,1.0,10.2,399,Good
902,27.9,104.7,7.3,17.6,28.4,17.3,2.43,5.0,505,Poor
352,21.8,73.4,12.1,12.0,26.2,6.6,1.04,25.8,224,Good
1230,24.1,67.6,2.9,8.9,10.8,4.4,0.96,12.4,480,Good
4670,44.1,91.8,42.0,61.6,38.7,32.5,2.39,3.4,613,Hazardous
2140,28.7,96.3,8.5,13.6,27.1,13.1,1.35,5.2,409,Moderate
444,31.4,73.5,3.8,11.4,30.4,2.5,1.69,8.8,618,Moderate
4948,21.8,79.6,7.1,16.8,14.5,6.0,0.91,10.8,455,Good
754,25.1,45.2,5.6,10.3,14.7,3.1,1.01,12.0,566,Good
1737,25.2,74.1,32.0,38.9,21.1,6.9,1.02,10.7,540,Good
2971,31.4,63.1,4.3,15.6,21.9,16.4,1.45,5.9,625,Moderate
4979,39.4,109.1,34.9,56.8,36.1,3.1,2.02,5.7,454,Poor
2920,48.8,74.5,14.0,35.7,39.0,13.8,2.63,6.2,540,Hazardous
311,17.8,61.3,2.0,8.0,25.2,5.0,1.09,10.2,372,Good
548,24.2,54.1,3.3,6.3,17.4,9.8,1.11,14.6,428,Good
4052,21.9,71.4,15.0,19.3,18.2,1.6,1.0,18.8,505,Good
4761,47.8,70.2,35.4,55.1,35.3,22.9,2.07,3.3,607,Hazardous
1989,25.1,67.2,16.3,21.1,19.9,7.6,0.83,10.0,471,Good
306,21.5,69.6,0.3,4.7,10.0,4.9,0.96,14.2,388,Good
2335,40.9,69.5,31.1,53.4,39.3,14.0,1.69,5.5,465,Poor
694,27.2,74.2,18.5,24.7,38.4,33.9,2.48,3.9,424,Poor
2356,22.4,77.8,17.2,22.0,14.3,2.7,0.83,11.9,410,Good
1927,23.0,79.9,0.3,9.8,23.0,10.2,1.73,8.9,264,Moderate
684,23.7,62.5,1.1,7.4,15.1,5.7,1.09,14.8,258,Good
749,24.2,69.8,0.4,5.8,20.1,15.8,1.27,7.2,568,Moderate
4008,25.6,74.7,3.7,8.6,20.2,1.0,0.84,14.9,287,Good
1266,29.2,72.2,6.9,13.4,20.9,7.7,0.97,13.4,362,Good
3285,22.4,62.4,16.8,21.1,20.1,4.9,0.85,11.6,591,Good
3529,29.9,69.7,4.0,13.5,25.5,10.5,1.52,11.8,668,Moderate
4423,31.7,75.7,29.7,43.1,19.5,2.2,1.25,6.4,685,Moderate
3984,22.2,65.9,7.9,13.5,14.3,5.0,0.89,11.0,390,Good
3083,35.8,87.2,5.2,15.7,45.1,23.3,1.63,4.7,809,Poor
3061,26.0,52.7,3.0,11.4,16.9,3.8,0.92,10.5,457,Good
3025,24.0,42.5,9.9,14.9,25.9,3.9,0.91,10.6,310,Good
970,25.7,64.4,13.8,25.0,21.4,14.9,1.54,6.6,324,Moderate
13,19.8,53.7,17.0,19.9,15.9,7.0,1.04,10.8,564,Good
873,27.7,56.4,31.4,36.7,13.6,5.6,1.02,12.6,335,Good
808,35.9,87.0,26.4,34.1,29.2,17.2,1.33,6.5,619,Moderate
3198,42.7,111.0,33.8,50.7,41.3,21.0,2.52,4.2,516,Hazardous
514,28.2,71.7,75.2,90.0,30.8,5.0,1.81,4.8,765,Poor
4472,29.8,75.7,4.7,13.0,21.9,10.1,1.48,5.5,351,Moderate
409,25.7,51.5,27.7,30.9,15.1,6.7,1.02,12.0,360,Good
3408,27.6,77.5,3.8,10.9,9.1,1.7,1.04,14.4,520,Good
4342,27.0,48.8,26.6,30.2,13.4,5.6,1.09,11.7,337,Good
207,32.0,80.6,9.7,19.5,31.0,3.9,1.52,6.0,567,Moderate
3691,42.1,74.2,0.7,16.8,32.9,31.7,2.73,3.3,526,Hazardous
458,29.2,70.3,3.5,8.1,16.7,3.7,1.05,10.8,585,Good
3471,24.6,48.9,6.5,14.6,17.0,4.6,0.96,12.1,264,Good
2430,23.8,76.4,0.2,7.2,20.3,7.5,1.03,11.3,280,Good
3657,34.7,88.9,8.9,16.1,33.3,8.5,1.19,6.0,447,Moderate
110,28.9,53.4,5.4,22.0,26.2,18.6,1.44,6.7,449,Moderate
4589,25.7,63.4,41.1,51.5,36.0,10.7,1.77,7.0,628,Moderate
4044,30.4,72.9,10.9,25.7,29.3,8.9,1.58,5.3,655,Moderate
1883,28.8,72.9,11.0,13.4,25.7,11.0,1.29,6.5,364,Moderate
1713,35.1,72.5,0.8,17.8,28.7,5.1,0.92,14.7,573,Moderate
3958,26.8,75.7,16.6,23.9,21.0,1.6,1.01,11.4,390,Good
3399,31.8,85.7,12.3,13.9,20.6,15.5,1.21,5.1,372,Moderate
552,34.1,76.6,6.5,21.3,30.6,12.5,2.12,7.3,421,Poor
1439,35.2,86.4,47.2,61.0,21.7,13.8,2.24,3.7,514,Poor
2270,23.0,48.9,0.5,8.8,20.2,4.5,1.08,11.9,496,Good
3144,35.9,67.9,10.6,19.3,31.8,10.9,1.36,8.2,383,Moderate
2821,31.0,89.4,10.8,17.3,31.3,3.3,2.01,5.9,435,Moderate
4781,28.1,83.5,11.8,24.0,28.6,9.0,1.07,9.0,690,Moderate
1925,23.9,70.2,4.1,6.0,24.0,1.8,1.03,12.2,458,Good
634,26.0,76.0,1.0,4.5,13.1,2.7,1.09,10.2,248,Good
4805,30.9,81.4,14.5,24.8,27.9,15.9,1.59,7.1,392,Moderate
316,24.6,54.3,23.1,28.1,29.8,14.9,1.32,6.9,638,Moderate
4217,40.8,82.2,2.4,14.3,29.8,10.6,1.04,5.1,481,Moderate
4699,36.3,58.4,4.7,13.2,24.0,8.8,1.46,6.7,629,Moderate
1328,20.3,64.8,37.3,42.7,21.4,3.2,1.03,10.0,335,Good
427,32.2,66.7,22.8,34.7,29.6,17.6,2.69,9.1,441,Poor
4374,29.5,62.5,55.2,63.2,30.6,25.9,1.84,3.4,688,Poor
105,26.7,71.3,6.2,12.7,23.6,5.9,1.04,11.1,389,Good
3041,36.7,103.1,7.3,25.2,52.7,14.7,2.52,2.6,594,Hazardous
142,28.6,65.9,0.9,4.4,13.1,5.9,1.03,11.7,446,Good
2169,23.8,51.1,8.8,12.7,14.1,4.3,0.94,13.6,425,Good
3458,46.1,80.1,7.7,10.4,34.4,30.5,1.85,5.7,771,Hazardous
89,31.5,67.4,36.0,49.0,48.1,14.3,2.34,4.2,799,Poor
2918,29.8,74.7,34.9,40.7,7.4,3.3,0.94,11.1,369,Good
3237,32.9,66.9,5.2,8.6,30.6,14.0,1.47,10.5,485,Moderate
2241,24.2,61.7,3.2,8.8,19.1,5.5,1.21,10.2,406,Good
3174,32.3,72.8,3.4,30.6,42.3,2.8,2.04,4.5,636,Hazardous
3412,32.4,56.5,0.0,13.9,27.2,5.3,1.0,5.4,412,Moderate
2163,27.9,76.5,4.0,10.1,11.6,4.2,1.12,11.2,267,Good
2636,34.4,72.7,26.3,39.6,29.3,14.9,1.51,9.0,439,Moderate
1949,26.0,64.6,1.1,9.2,14.1,5.2,0.72,10.1,246,Good
1768,26.0,45.1,24.7,28.7,21.4,1.9,1.12,11.9,397,Good
4290,33.0,87.8,18.1,27.3,19.4,12.2,1.78,5.2,529,Moderate
2272,28.4,66.1,5.6,9.5,18.9,3.6,0.97,11.8,560,Good
1,24.0,68.8,0.8,8.6,20.9,2.4,1.16,10.5,235,Good
3282,34.1,65.4,49.1,56.2,23.1,10.2,1.49,7.9,385,Moderate
4957,25.3,83.3,33.9,44.0,35.9,9.1,1.41,6.2,488,Moderate
1951,41.7,84.9,89.8,106.8,27.3,29.6,2.39,9.3,923,Hazardous
935,33.5,70.8,8.1,16.3,22.0,15.9,1.63,5.1,527,Moderate
4296,37.9,89.7,3.1,18.3,36.7,4.7,2.72,2.6,592,Hazardous
2720,37.8,84.0,14.8,21.3,27.1,19.9,1.8,4.0,688,Poor
4447,30.8,60.3,36.6,44.7,25.3,12.1,1.84,5.1,386,Moderate
1109,41.5,68.2,3.4,15.4,24.5,6.4,1.38,4.8,748,Poor
3960,30.4,60.8,57.8,78.2,37.7,13.7,1.79,3.8,631,Poor
591,35.1,82.5,3.8,13.0,45.4,3.9,2.24,3.7,703,Poor
1695,24.6,66.9,14.4,19.2,25.2,5.9,1.01,10.3,279,Good
3450,24.7,70.3,3.6,11.7,17.6,5.1,0.91,12.5,494,Good
2936,30.3,92.2,9.2,14.4,37.5,16.1,2.22,5.2,652,Poor
4204,24.5,56.2,24.6,29.6,13.5,4.3,0.93,11.5,364,Good
3411,35.7,60.6,2.9,11.2,30.8,14.4,1.36,10.0,627,Moderate
1576,33.0,84.1,1.6,23.8,31.4,-3.4,2.1,4.3,493,Poor
3954,30.0,85.3,9.2,18.2,25.8,5.2,1.42,10.2,503,Moderate
213,35.0,72.3,38.4,47.6,28.4,5.5,1.24,7.6,640,Moderate
778,28.0,45.2,7.3,9.7,24.1,2.2,1.13,12.7,286,Good
1415,33.7,72.5,6.9,22.6,22.8,16.2,1.48,8.5,644,Moderate
3759,23.9,73.9,25.9,28.5,21.5,3.1,1.45,5.5,562,Moderate
2043,39.0,80.7,1.3,21.3,24.2,10.8,1.65,3.8,448,Poor
2848,25.3,47.4,70.7,84.8,22.4,8.2,1.59,13.2,587,Moderate
4537,36.2,58.4,2.0,14.7,22.9,5.9,1.17,5.5,533,Moderate
3505,40.6,77.3,18.7,37.5,36.1,28.7,2.23,6.9,555,Hazardous
3813,29.5,68.8,1.2,7.0,13.6,6.1,0.98,11.1,368,Good
1567,31.6,88.9,6.8,18.6,23.0,12.8,1.4,8.2,542,Moderate
165,35.6,88.7,62.0,75.5,28.9,13.2,1.34,5.1,534,Poor
4714,18.5,54.2,11.8,19.9,12.9,5.5,1.14,10.1,314,Good
4272,17.4,62.3,4.6,11.8,20.9,6.1,1.25,10.1,486,Good
4926,35.5,84.7,9.4,20.0,25.3,14.9,1.55,6.7,626,Moderate
1343,40.4,101.8,40.1,55.1,29.8,2.7,2.18,4.1,446,Poor
2013,28.1,73.2,31.1,41.5,18.8,12.8,1.23,5.1,423,Moderate
273,20.0,53.3,3.7,12.9,26.1,6.6,1.09,10.2,538,Good
71,25.5,73.4,13.8,21.4,25.7,3.8,0.95,11.0,194,Good
3887,24.2,42.1,1.7,7.3,14.0,8.2,1.13,10.3,258,Good
1087,30.5,89.7,117.0,138.7,40.6,33.9,2.22,6.4,574,Hazardous
394,25.6,80.7,15.7,18.4,15.3,8.1,0.94,12.4,341,Good
583,23.4,77.4,25.1,28.6,26.1,5.7,1.09,12.0,201,Good
1367,22.4,57.3,5.8,9.6,23.6,4.3,1.08,11.0,595,Good
4987,44.2,95.3,1.7,26.7,33.5,24.5,2.43,4.1,581,Hazardous
4088,29.5,69.6,11.8,18.2,28.9,6.7,0.94,11.7,363,Good
2548,23.8,79.7,12.7,27.5,30.4,9.9,1.85,3.6,568,Poor
1013,26.1,77.5,0.3,14.5,20.8,9.9,1.86,5.4,376,Moderate
4897,26.4,61.8,41.4,52.3,23.2,2.3,1.74,5.3,499,Moderate
3003,23.6,66.3,10.2,20.6,18.0,8.4,1.64,5.5,581,Moderate
4788,33.9,80.4,2.9,13.9,22.3,12.7,1.49,6.2,481,Moderate
4407,28.0,74.7,13.8,21.4,18.6,5.5,1.08,10.4,380,Good
3532,45.5,84.9,7.2,17.4,39.1,17.0,2.09,3.4,861,Hazardous
1763,29.7,72.5,1.6,14.0,33.4,9.4,1.72,6.6,315,Moderate
1875,28.9,72.0,48.2,58.4,29.3,9.2,1.56,9.5,422,Moderate
1259,28.5,58.2,1.5,9.5,17.1,4.8,0.83,10.7,376,Good
4530,40.6,76.8,39.2,60.7,33.0,18.6,1.85,3.4,686,Poor
2253,23.5,56.5,24.8,31.9,17.5,6.2,1.01,11.0,329,Good
2781,29.0,83.5,31.5,44.4,27.0,-2.8,1.49,5.7,538,Moderate
3592,36.8,69.6,21.8,35.1,36.0,4.3,2.45,4.8,729,Poor
526,25.9,71.0,22.1,21.8,14.4,2.3,0.93,12.5,314,Good
4263,35.5,76.3,9.5,23.0,23.6,6.8,1.76,5.2,579,Moderate
2946,32.8,51.2,23.8,29.2,35.6,7.4,1.48,8.9,586,Moderate
377,23.4,42.5,1.9,6.4,20.6,4.3,1.19,11.3,493,Good
1559,45.7,76.3,1.1,20.8,23.8,28.2,2.44,3.7,761,Hazardous
3820,29.0,73.7,13.5,19.5,17.1,10.8,1.55,10.2,499,Moderate
1963,23.5,67.0,1.8,6.8,19.6,4.0,1.07,10.8,320,Good
4732,34.6,65.2,47.0,59.9,24.4,15.6,2.15,7.0,771,Poor
348,24.7,69.8,5.7,8.5,26.4,2.9,1.15,12.4,443,Good
2434,29.2,65.3,30.6,34.2,22.6,6.0,1.11,16.0,334,Good
2246,27.7,56.7,1.4,9.1,29.5,4.9,1.07,17.1,598,Good
4166,32.7,64.6,12.6,18.9,30.5,9.5,1.65,7.2,505,Moderate
1709,34.8,66.4,10.7,17.1,20.8,4.1,1.08,12.9,353,Good
1050,25.6,65.8,0.3,5.2,18.7,7.0,0.86,11.0,303,Good
590,32.4,75.3,17.7,27.4,34.1,10.1,1.54,9.7,611,Moderate
519,34.4,85.0,39.8,43.4,22.9,7.6,2.3,4.3,630,Poor
4752,24.3,59.5,10.7,15.9,20.8,5.1,0.97,11.8,538,Good
4308,17.9,70.1,1.2,8.3,23.9,6.3,1.18,13.8,487,Good
2477,23.1,72.0,0.4,7.5,13.9,8.1,0.95,10.2,310,Good
1083,23.9,54.6,0.8,5.8,18.0,-0.6,0.92,13.2,363,Good
3588,47.1,104.3,0.7,3.4,34.4,5.9,2.34,3.3,844,Hazardous
4778,26.1,68.6,8.8,14.4,16.9,1.3,1.06,11.3,424,Good
4509,26.6,44.8,1.8,8.3,23.1,3.6,1.09,15.9,398,Good
1294,30.8,81.7,23.3,36.4,26.5,21.6,1.49,5.8,546,Moderate
1809,22.1,47.8,9.3,14.9,24.4,7.0,1.06,10.5,578,Good
791,25.8,62.0,6.4,8.2,24.8,6.1,0.98,12.1,379,Good
792,35.0,61.0,15.4,29.4,31.8,40.7,2.66,4.8,733,Hazardous
4114,21.7,67.5,35.7,42.5,16.0,4.5,1.16,10.1,231,Good
1855,38.2,63.5,63.5,77.9,32.4,6.8,2.3,5.0,458,Poor
4757,26.8,54.3,25.1,33.7,27.1,6.3,1.61,9.7,632,Moderate
1980,31.6,82.6,34.2,38.6,20.8,7.6,1.83,10.4,477,Moderate
3233,27.2,59.1,3.7,5.2,15.0,5.2,1.03,11.0,285,Good
3908,23.1,56.3,31.4,33.8,15.1,5.8,1.02,10.5,300,Good
4984,22.3,60.5,17.2,23.1,16.2,5.7,1.07,11.2,586,Good
3328,27.7,72.5,22.7,39.6,23.6,8.4,1.43,5.1,529,Moderate
1530,34.2,81.3,54.5,65.0,28.2,11.6,2.19,6.4,709,Poor
1410,30.7,57.3,2.0,4.9,22.3,7.9,0.93,10.2,462,Good
4294,34.8,75.2,8.9,28.9,32.5,16.6,1.8,7.1,517,Poor
4648,32.0,58.4,24.0,30.9,28.9,7.4,0.92,12.3,684,Moderate
83,28.8,64.9,16.7,27.9,11.7,5.6,0.85,10.9,562,Good
868,23.0,53.6,0.3,4.9,24.6,4.8,1.02,10.3,581,Good
2350,27.5,65.9,19.3,31.5,24.6,7.2,1.74,5.4,609,Moderate
20,18.5,64.8,8.8,11.5,14.1,5.1,0.89,10.1,428,Good
